movie_id,title,production_year,votes,vote_mean,vote_sd,theat_gross_dollars,theat_last_date,role,count,count_male,mean_male,wmean_male,mean_age,wmean_age,count_female,status,bechdel_id,imdbid,year,bechdel_title,bechdel_test
542847,Ocean's Twelve,2004,279827,6.05,2.121,125544280,2016-08-02,writer,1,1,1,1,75,75,0,all male,475,0349903,2004,Ocean's Twelve,2
543026,October Baby,2011,6030,7.41,2.741,5355847,2012-06-10,actsin,5,4,0.8,0.982256024982382,47.2,49.9226867009161,1,mixed,3147,1720182,2011,October Baby,3
543070,Octopussy,1983,73111,6.13,2.048,67893619,1983-12-31,actsin,53,37,0.69811320754717,0.704769937224839,42.6981132075472,47.3968336187588,16,mixed,6313,0086034,1983,Octopussy,2
543070,Octopussy,1983,73111,6.13,2.048,67893619,1983-12-31,director,1,1,1,1,51,51,0,all male,6313,0086034,1983,Octopussy,2
543070,Octopussy,1983,73111,6.13,2.048,67893619,1983-12-31,writer,3,3,1,1,63.3333333333333,74,0,all male,6313,0086034,1983,Octopussy,2
544329,Office Space,1999,197346,7.04,2.389,10824921,1999-05-09,actsin,25,20,0.8,0.780220294208519,34.92,34.2059553541726,5,mixed,31,0151804,1999,Office Space,1
544329,Office Space,1999,197346,7.04,2.389,10824921,1999-05-09,director,1,1,1,1,37,37,0,all male,31,0151804,1999,Office Space,1
544329,Office Space,1999,197346,7.04,2.389,10824921,1999-05-09,writer,2,2,1,1,37,37,0,all male,31,0151804,1999,Office Space,1
544714,Oh Boy,2012,10251,6.71,2.226,146135,2014-08-03,actsin,23,16,0.695652173913043,0.659134912438168,38.8695652173913,38.5375289269344,7,mixed,4093,1954701,2012,Oh Boy,1
546651,Oldboy,2013,49755,5.95,2.202,2162593,2013-12-16,actsin,27,22,0.814814814814815,0.797394447616753,40.3333333333333,42.1907021751842,5,mixed,5167,1321511,2013,Oldboy,2
546651,Oldboy,2013,49755,5.95,2.202,2162593,2013-12-16,director,1,1,1,1,56,56,0,all male,5167,1321511,2013,Oldboy,2
546651,Oldboy,2013,49755,5.95,2.202,2162593,2013-12-16,writer,1,1,1,1,52,52,0,all male,5167,1321511,2013,Oldboy,2
546708,Oleanna,1994,2357,6.77,2.467,124693,2016-08-02,actsin,2,2,1,1,33.5,34.7076399854867,0,all male,3431,0110722,1994,Oleanna,0
546708,Oleanna,1994,2357,6.77,2.467,124693,2016-08-02,director,1,1,1,1,47,47,0,all male,3431,0110722,1994,Oleanna,0
546708,Oleanna,1994,2357,6.77,2.467,124693,2016-08-02,writer,2,2,1,1,47,47,0,all male,3431,0110722,1994,Oleanna,0
546907,Oliver & Company,1988,31672,6.5,2.369,74151346,2016-08-02,actsin,28,22,0.785714285714286,0.895951414853771,39.2857142857143,38.3902853416792,6,mixed,1210,0095776,1988,Oliver & Company,2
546907,Oliver & Company,1988,31672,6.5,2.369,74151346,2016-08-02,writer,8,7,0.875,1,32,50.1501333195112,1,mixed,1210,0095776,1988,Oliver & Company,2
546942,Oliver Twist,2005,25122,6.25,2.211,1987287,2005-10-16,actsin,30,25,0.833333333333333,0.993615846812518,49.3666666666667,48.2298610329069,5,mixed,788,0380599,2005,Oliver Twist,1
546942,Oliver Twist,2005,25122,6.25,2.211,1987287,2005-10-16,director,1,1,1,1,72,72,0,all male,788,0380599,2005,Oliver Twist,1
546942,Oliver Twist,2005,25122,6.25,2.211,1987287,2005-10-16,writer,1,1,1,1,71,71,0,all male,788,0380599,2005,Oliver Twist,1
547264,Olympus Has Fallen,2013,196658,6.15,2.197,98925640,2016-08-02,actsin,42,35,0.833333333333333,0.841076021416369,44.2142857142857,49.021993221705,7,mixed,4021,2302755,2013,Olympus Has Fallen,1
547264,Olympus Has Fallen,2013,196658,6.15,2.197,98925640,2016-08-02,director,1,1,1,1,47,47,0,all male,4021,2302755,2013,Olympus Has Fallen,1
548074,On Her Majesty's Secret Service,1969,58834,6.17,2.315,22774493,1970-12-31,actsin,38,23,0.605263157894737,0.649956842010322,40.5526315789474,39.5567239417539,15,mixed,4669,0064757,1969,On Her Majesty's Secret Service,2
548074,On Her Majesty's Secret Service,1969,58834,6.17,2.315,22774493,1970-12-31,director,1,1,1,1,44,44,0,all male,4669,0064757,1969,On Her Majesty's Secret Service,2
548074,On Her Majesty's Secret Service,1969,58834,6.17,2.315,22774493,1970-12-31,writer,3,3,1,1,54.3333333333333,53.3499681230603,0,all male,4669,0064757,1969,On Her Majesty's Secret Service,2
549571,Once Upon a Forest,1993,3736,6.38,2.306,6574896,2016-08-02,actsin,13,10,0.769230769230769,0.832417841305768,33.9230769230769,36.6114277107779,3,mixed,2492,0107745,1993,Once Upon a Forest,3
549571,Once Upon a Forest,1993,3736,6.38,2.306,6574896,2016-08-02,writer,1,1,1,1,37,37,0,all male,2492,0107745,1993,Once Upon a Forest,3
549679,Once Upon a Time in Mexico,2003,128355,6.05,2.121,56359780,2016-08-02,actsin,15,12,0.8,0.74129285315637,45.3333333333333,42.3580431577068,3,mixed,6626,0285823,2003,Once Upon a Time in Mexico,1
549679,Once Upon a Time in Mexico,2003,128355,6.05,2.121,56359780,2016-08-02,director,1,1,1,1,35,35,0,all male,6626,0285823,2003,Once Upon a Time in Mexico,1
549679,Once Upon a Time in Mexico,2003,128355,6.05,2.121,56359780,2016-08-02,writer,1,1,1,1,35,35,0,all male,6626,0285823,2003,Once Upon a Time in Mexico,1
549867,Ondine,2009,16650,6.25,2.211,548934,2010-09-26,actsin,8,4,0.5,0.424983506635864,39.75,35.8081552489354,4,mixed,2127,1235796,2009,Ondine,3
549867,Ondine,2009,16650,6.25,2.211,548934,2010-09-26,director,1,1,1,1,59,59,0,all male,2127,1235796,2009,Ondine,3
549867,Ondine,2009,16650,6.25,2.211,548934,2010-09-26,writer,1,1,1,1,59,59,0,all male,2127,1235796,2009,Ondine,3
550372,One Flew Over the Cuckoo's Nest,1975,665855,7.54,2.598,1.12e+08,2016-08-02,actsin,30,22,0.733333333333333,0.962527713182466,44.0666666666667,48.4821655955428,8,mixed,1321,0073486,1975,One Flew Over the Cuckoo's Nest,2
550372,One Flew Over the Cuckoo's Nest,1975,665855,7.54,2.598,1.12e+08,2016-08-02,director,1,1,1,1,43,43,0,all male,1321,0073486,1975,One Flew Over the Cuckoo's Nest,2
550372,One Flew Over the Cuckoo's Nest,1975,665855,7.54,2.598,1.12e+08,2016-08-02,writer,4,4,1,1,47,47.1087378397629,0,all male,1321,0073486,1975,One Flew Over the Cuckoo's Nest,2
550407,One for the Money,2012,33757,5.5,2.062,26414527,2016-08-02,actsin,26,17,0.653846153846154,0.515132003987633,42.8461538461538,44.6754261272899,9,mixed,6627,598828,2012,One for the Money,3
550407,One for the Money,2012,33757,5.5,2.062,26414527,2016-08-02,writer,1,0,0,0,69,69,1,all female,6627,598828,2012,One for the Money,3
550565,One Hour Photo,2002,96940,6.38,2.078,31597131,2003-01-05,actsin,21,15,0.714285714285714,0.644702249179002,34.9047619047619,36.9938960915211,6,mixed,6239,0265459,2002,One Hour Photo,1
550565,One Hour Photo,2002,96940,6.38,2.078,31597131,2003-01-05,director,1,1,1,1,43,43,0,all male,6239,0265459,2002,One Hour Photo,1
550565,One Hour Photo,2002,96940,6.38,2.078,31597131,2003-01-05,writer,1,1,1,1,43,43,0,all male,6239,0265459,2002,One Hour Photo,1
552286,Ong-bak,2003,60067,6.88,2.386,4560061,2005-04-24,actsin,7,6,0.857142857142857,0.690611359093429,31.4285714285714,26.129518832234,1,mixed,5141,0368909,2003,Ong-bak,0
552286,Ong-bak,2003,60067,6.88,2.386,4560061,2005-04-24,director,1,1,1,1,41,41,0,all male,5141,0368909,2003,Ong-bak,0
552286,Ong-bak,2003,60067,6.88,2.386,4560061,2005-04-24,writer,2,2,1,1,41.5,42,0,all male,5141,0368909,2003,Ong-bak,0
552562,Only God Forgives,2013,80433,5.94,2.321,778565,2013-09-01,actsin,5,3,0.6,0.525418214874813,37.4,38.7350320861111,2,mixed,4367,1602613,2013,Only God Forgives,3
552562,Only God Forgives,2013,80433,5.94,2.321,778565,2013-09-01,director,1,1,1,1,43,43,0,all male,4367,1602613,2013,Only God Forgives,3
552562,Only God Forgives,2013,80433,5.94,2.321,778565,2013-09-01,writer,1,1,1,1,43,43,0,all male,4367,1602613,2013,Only God Forgives,3
552622,Only Lovers Left Alive,2013,58482,6.88,2.386,1841122,2014-08-03,actsin,11,8,0.727272727272727,0.632007449627217,46,43.3476684593129,3,mixed,5000,1714915,2013,Only Lovers Left Alive,3
552622,Only Lovers Left Alive,2013,58482,6.88,2.386,1841122,2014-08-03,director,1,1,1,1,60,60,0,all male,5000,1714915,2013,Only Lovers Left Alive,3
552622,Only Lovers Left Alive,2013,58482,6.88,2.386,1841122,2014-08-03,writer,1,1,1,1,60,60,0,all male,5000,1714915,2013,Only Lovers Left Alive,3
553799,Open Season,2006,63707,6.05,2.121,85105259,2016-08-02,actsin,19,15,0.789473684210526,0.762295515793337,45.7368421052632,43.8197732483281,4,mixed,3786,0400717,2006,Open Season,1
555461,Orgazmo,1997,30128,6.41,2.406,582024,1998-11-22,actsin,32,14,0.4375,0.910254462633804,31.5,30.5870747134682,18,mixed,3917,0124819,1997,Orgazmo,1
555461,Orgazmo,1997,30128,6.41,2.406,582024,1998-11-22,director,1,1,1,1,28,28,0,all male,3917,0124819,1997,Orgazmo,1
555461,Orgazmo,1997,30128,6.41,2.406,582024,1998-11-22,writer,2,2,1,1,27,27,0,all male,3917,0124819,1997,Orgazmo,1
555804,Orlando,1992,9695,6.88,2.386,5289772,2016-08-02,actsin,32,25,0.78125,0.688541711882481,47.65625,47.4523527414364,7,mixed,1877,0107756,1992,Orlando,2
555804,Orlando,1992,9695,6.88,2.386,5289772,2016-08-02,director,1,0,0,0,43,43,1,all female,1877,0107756,1992,Orlando,2
555804,Orlando,1992,9695,6.88,2.386,5289772,2016-08-02,writer,2,0,0,0,71.5,71.5,2,all female,1877,0107756,1992,Orlando,2
555946,Orphan,2009,136759,6.41,2.167,41596251,2016-08-02,actsin,16,8,0.5,0.35823280866901,34.3125,34.6173140698557,8,mixed,471,1148204,2009,Orphan,3
555946,Orphan,2009,136759,6.41,2.167,41596251,2016-08-02,director,1,1,1,1,35,35,0,all male,471,1148204,2009,Orphan,3
556811,"Oslo, 31. august",2011,13101,7.04,2.389,100713,2012-09-16,actsin,4,1,0.25,0.43672635337483,30.75,31.8266850318076,3,mixed,6697,1736633,2011,"Oslo, 31. august",1
556811,"Oslo, 31. august",2011,13101,7.04,2.389,100713,2012-09-16,director,1,1,1,1,37,37,0,all male,6697,1736633,2011,"Oslo, 31. august",1
556811,"Oslo, 31. august",2011,13101,7.04,2.389,100713,2012-09-16,writer,1,1,1,1,37,37,0,all male,6697,1736633,2011,"Oslo, 31. august",1
556841,Osmosis Jones,2001,25113,6.05,2.121,13596911,2001-10-07,actsin,47,35,0.74468085106383,0.860854921165272,41.6808510638298,39.423446233172,12,mixed,5006,0181739,2001,Osmosis Jones,3
556841,Osmosis Jones,2001,25113,6.05,2.121,13596911,2001-10-07,director,2,2,1,1,44,44,0,all male,5006,0181739,2001,Osmosis Jones,3
557285,Othello,1995,7347,6.63,2.195,2112951,2016-08-02,actsin,14,11,0.785714285714286,0.719292573885989,44,35.8912921345858,3,mixed,6544,0114057,1995,Othello,2
557285,Othello,1995,7347,6.63,2.195,2112951,2016-08-02,director,1,1,1,1,35,35,0,all male,6544,0114057,1995,Othello,2
557285,Othello,1995,7347,6.63,2.195,2112951,2016-08-02,writer,1,1,1,1,35,35,0,all male,6544,0114057,1995,Othello,2
557365,Other People's Money,1991,6456,6.05,2.121,25682090,2016-08-02,actsin,26,18,0.692307692307692,0.625980499838745,44.3846153846154,48.1471096371857,8,mixed,467,0102609,1991,Other People's Money,3
557365,Other People's Money,1991,6456,6.05,2.121,25682090,2016-08-02,director,1,1,1,1,65,65,0,all male,467,0102609,1991,Other People's Money,3
557365,Other People's Money,1991,6456,6.05,2.121,25682090,2016-08-02,writer,2,2,1,1,58.5,57.8674266742689,0,all male,467,0102609,1991,Other People's Money,3
557969,Ouija,2014,30464,5.05,2.202,50856010,2016-08-02,actsin,12,5,0.416666666666667,0.365131528403581,39.0833333333333,28.9592140282668,7,mixed,5981,1204977,2014,Ouija,3
558134,Our Family Wedding,2010,5646,4.83,2.587,20246959,2010-06-13,actsin,29,16,0.551724137931034,0.52206730897039,41.5862068965517,41.0859231095429,13,mixed,702,1305583,2010,Our Family Wedding,3
558134,Our Family Wedding,2010,5646,4.83,2.587,20246959,2010-06-13,director,1,1,1,1,37,37,0,all male,702,1305583,2010,Our Family Wedding,3
558134,Our Family Wedding,2010,5646,4.83,2.587,20246959,2010-06-13,writer,1,1,1,1,37,37,0,all male,702,1305583,2010,Our Family Wedding,3
558256,Our Idiot Brother,2011,73837,6.13,2.048,24814830,2011-11-20,actsin,29,14,0.482758620689655,0.713217162830625,38.1724137931034,40.8397680225386,15,mixed,3021,1637706,2011,Our Idiot Brother,3
558256,Our Idiot Brother,2011,73837,6.13,2.048,24814830,2011-11-20,director,1,1,1,1,43,43,0,all male,3021,1637706,2011,Our Idiot Brother,3
558256,Our Idiot Brother,2011,73837,6.13,2.048,24814830,2011-11-20,writer,1,1,1,1,43,43,0,all male,3021,1637706,2011,Our Idiot Brother,3
558362,Our Man Flint,1966,4581,6.05,2.121,1.6e+07,2016-08-02,actsin,53,46,0.867924528301887,0.747342638351541,52.1320754716981,44.4010720046898,7,mixed,2845,0059557,1966,Our Man Flint,2
558362,Our Man Flint,1966,4581,6.05,2.121,1.6e+07,2016-08-02,director,1,1,1,1,54,54,0,all male,2845,0059557,1966,Our Man Flint,2
558362,Our Man Flint,1966,4581,6.05,2.121,1.6e+07,2016-08-02,writer,1,1,1,1,45,45,0,all male,2845,0059557,1966,Our Man Flint,2
558926,Out of Africa,1985,51292,6.88,2.386,87100000,2016-08-02,actsin,18,13,0.722222222222222,0.653832121732367,49.4444444444444,44.4248612954391,5,mixed,6155,0089755,1985,Out of Africa,3
558926,Out of Africa,1985,51292,6.88,2.386,87100000,2016-08-02,director,1,1,1,1,51,51,0,all male,6155,0089755,1985,Out of Africa,3
558926,Out of Africa,1985,51292,6.88,2.386,87100000,2016-08-02,writer,2,1,0.5,0.333333333333333,73,82,1,mixed,6155,0089755,1985,Out of Africa,3
559186,Out of Sight,1998,70921,6.59,2.289,37339525,1998-08-30,actsin,27,20,0.740740740740741,0.697512053919983,44.3333333333333,36.3972972291121,7,mixed,2247,0120780,1998,Out of Sight,2
559186,Out of Sight,1998,70921,6.59,2.289,37339525,1998-08-30,director,1,1,1,1,35,35,0,all male,2247,0120780,1998,Out of Sight,2
559186,Out of Sight,1998,70921,6.59,2.289,37339525,1998-08-30,writer,2,2,1,1,55.5,57.5127333091445,0,all male,2247,0120780,1998,Out of Sight,2
559349,Out of the Furnace,2013,81240,6.23,2.109,11326836,2014-02-02,actsin,14,12,0.857142857142857,0.91788668420943,47.2142857142857,51.1276494338132,2,mixed,4910,1206543,2013,Out of the Furnace,1
559349,Out of the Furnace,2013,81240,6.23,2.109,11326836,2014-02-02,director,1,1,1,1,43,43,0,all male,4910,1206543,2013,Out of the Furnace,1
559349,Out of the Furnace,2013,81240,6.23,2.109,11326836,2014-02-02,writer,1,1,1,1,43,43,0,all male,4910,1206543,2013,Out of the Furnace,1
559646,Outbreak,1995,90134,6.13,2.048,67823573,2016-08-02,actsin,44,32,0.727272727272727,0.808889369983038,42.6818181818182,46.6296910970485,12,mixed,110,0114069,1995,Outbreak,3
559646,Outbreak,1995,90134,6.13,2.048,67823573,2016-08-02,director,1,1,1,1,54,54,0,all male,110,0114069,1995,Outbreak,3
559753,Outland,1981,21172,6.13,2.048,17374595,2016-08-02,actsin,23,19,0.826086956521739,0.777385123271425,40.2608695652174,44.1369749511249,4,mixed,2753,0082869,1981,Outland,1
559753,Outland,1981,21172,6.13,2.048,17374595,2016-08-02,director,1,1,1,1,38,38,0,all male,2753,0082869,1981,Outland,1
559753,Outland,1981,21172,6.13,2.048,17374595,2016-08-02,writer,1,1,1,1,38,38,0,all male,2753,0082869,1981,Outland,1
559913,Outrageous Fortune,1987,5562,5.95,2.202,52864741,2016-08-02,actsin,27,18,0.666666666666667,0.570054497670532,44.6666666666667,45.1119279234869,9,mixed,4228,0093690,1987,Outrageous Fortune,3
559913,Outrageous Fortune,1987,5562,5.95,2.202,52864741,2016-08-02,director,1,1,1,1,64,64,0,all male,4228,0093690,1987,Outrageous Fortune,3
560236,Over Her Dead Body,2008,21055,5.5,2.062,7563670,2008-03-16,actsin,19,10,0.526315789473684,0.434947402146417,37.6315789473684,37.6007654238812,9,mixed,5244,0785007,2008,Over Her Dead Body,3
560236,Over Her Dead Body,2008,21055,5.5,2.062,7563670,2008-03-16,director,1,1,1,1,35,35,0,all male,5244,0785007,2008,Over Her Dead Body,3
560236,Over Her Dead Body,2008,21055,5.5,2.062,7563670,2008-03-16,writer,1,1,1,1,35,35,0,all male,5244,0785007,2008,Over Her Dead Body,3
560471,Overboard,1987,36014,6.5,2.369,26713187,2016-08-02,actsin,29,20,0.689655172413793,0.527576977029349,37.8275862068966,40.9175375723165,9,mixed,1203,0093693,1987,Overboard,3
560471,Overboard,1987,36014,6.5,2.369,26713187,2016-08-02,director,1,1,1,1,53,53,0,all male,1203,0093693,1987,Overboard,3
561068,Oz the Great and Powerful,2013,173330,6.05,2.121,234911825,2013-09-13,actsin,41,25,0.609756097560976,0.414580606985595,41.8536585365854,36.7463912182455,16,mixed,3961,1623205,2013,Oz the Great and Powerful,3
561068,Oz the Great and Powerful,2013,173330,6.05,2.121,234911825,2013-09-13,director,1,1,1,1,54,54,0,all male,3961,1623205,2013,Oz the Great and Powerful,3
561336,P.S. I Love You,2007,164835,6.88,2.386,53695808,2008-03-13,actsin,28,15,0.535714285714286,0.409262847800568,51.3571428571429,41.2837662983319,13,mixed,766,0431308,2007,P.S. I Love You,3
561336,P.S. I Love You,2007,164835,6.88,2.386,53695808,2008-03-13,director,1,1,1,1,48,48,0,all male,766,0431308,2007,P.S. I Love You,3
561336,P.S. I Love You,2007,164835,6.88,2.386,53695808,2008-03-13,writer,2,1,0.5,0.557506665975558,37,38.2651466514623,1,mixed,766,0431308,2007,P.S. I Love You,3
561360,P2,2007,25819,5.72,2.206,3992339,2007-12-16,actsin,6,4,0.666666666666667,0.651857626268212,38,35.5351428320199,2,mixed,4984,0804516,2007,P2,3
561360,P2,2007,25819,5.72,2.206,3992339,2007-12-16,writer,2,2,1,1,29,29,0,all male,4984,0804516,2007,P2,3
561757,Pacific Rim,2013,373599,6.88,2.386,101802906,2016-08-02,actsin,32,27,0.84375,0.888083382792269,41.84375,37.4825877414348,5,mixed,4334,1663662,2013,Pacific Rim,1
561757,Pacific Rim,2013,373599,6.88,2.386,101802906,2016-08-02,director,1,1,1,1,49,49,0,all male,4334,1663662,2013,Pacific Rim,1
561757,Pacific Rim,2013,373599,6.88,2.386,101802906,2016-08-02,writer,1,1,1,1,49,49,0,all male,4334,1663662,2013,Pacific Rim,1
561934,Paddington,2014,47485,6.63,2.195,76223578,2015-06-18,actsin,34,24,0.705882352941177,0.637290691507265,50.2647058823529,50.3875778487781,10,mixed,5997,1109624,2014,Paddington,3
561934,Paddington,2014,47485,6.63,2.195,76223578,2015-06-18,writer,2,2,1,1,70,67.9297600248799,0,all male,5997,1109624,2014,Paddington,3
562459,Pain & Gain,2013,158285,6.05,2.121,49875291,2016-08-02,actsin,36,28,0.777777777777778,0.932325987778875,42.9444444444444,45.440147671346,8,mixed,4195,1980209,2013,Pain & Gain,1
562459,Pain & Gain,2013,158285,6.05,2.121,49875291,2016-08-02,director,1,1,1,1,48,48,0,all male,4195,1980209,2013,Pain & Gain,1
562607,Paint Your Wagon,1969,9208,6.55,2.479,31678778,2016-08-02,actsin,59,51,0.864406779661017,0.843524735820447,43.6610169491525,42.4282014003488,8,mixed,1817,0064782,1969,Paint Your Wagon,2
562607,Paint Your Wagon,1969,9208,6.55,2.479,31678778,2016-08-02,director,1,1,1,1,61,61,0,all male,1817,0064782,1969,Paint Your Wagon,2
562607,Paint Your Wagon,1969,9208,6.55,2.479,31678778,2016-08-02,writer,3,3,1,1,49.3333333333333,49.7003947505256,0,all male,1817,0064782,1969,Paint Your Wagon,2
563269,Palindromes,2004,10546,6.35,2.264,553368,2005-09-11,actsin,15,10,0.666666666666667,0.573680670821525,37.8666666666667,49.8463225567218,5,mixed,2503,0362004,2004,Palindromes,1
563269,Palindromes,2004,10546,6.35,2.264,553368,2005-09-11,director,1,1,1,1,45,45,0,all male,2503,0362004,2004,Palindromes,1
563269,Palindromes,2004,10546,6.35,2.264,553368,2005-09-11,writer,1,1,1,1,45,45,0,all male,2503,0362004,2004,Palindromes,1
563425,Palo Alto,2013,18836,6.05,2.121,750100,2014-06-29,actsin,19,11,0.578947368421053,0.675483261944245,44.3157894736842,27.957878314271,8,mixed,5526,2479800,2013,Palo Alto,3
563425,Palo Alto,2013,18836,6.05,2.121,750100,2014-06-29,director,1,0,0,0,26,26,1,all female,5526,2479800,2013,Palo Alto,3
563425,Palo Alto,2013,18836,6.05,2.121,750100,2014-06-29,writer,2,1,0.5,0.5,30.5,30.5,1,mixed,5526,2479800,2013,Palo Alto,3
563662,Pan,2015,34841,5.85,2.128,35088320,2016-08-02,actsin,23,17,0.739130434782609,0.732394209334317,38.0869565217391,33.5047687262961,6,mixed,6611,3332064,2015,Pan,1
563662,Pan,2015,34841,5.85,2.128,35088320,2016-08-02,director,1,1,1,1,43,43,0,all male,6611,3332064,2015,Pan,1
563662,Pan,2015,34841,5.85,2.128,35088320,2016-08-02,writer,1,1,1,1,29,29,0,all male,6611,3332064,2015,Pan,1
564075,Pandorum,2009,119609,6.35,2.264,10330853,2009-11-19,actsin,17,12,0.705882352941177,0.829998200277295,35.2941176470588,38.2128514373722,5,mixed,4047,1188729,2009,Pandorum,1
564075,Pandorum,2009,119609,6.35,2.264,10330853,2009-11-19,director,1,1,1,1,35,35,0,all male,4047,1188729,2009,Pandorum,1
564075,Pandorum,2009,119609,6.35,2.264,10330853,2009-11-19,writer,1,1,1,1,35,35,0,all male,4047,1188729,2009,Pandorum,1
564236,Panic Room,2002,202791,6.23,2.109,96397334,2016-08-02,actsin,12,8,0.666666666666667,0.5376078164831,38.9166666666667,36.955191939927,4,mixed,2508,0258000,2002,Panic Room,3
564236,Panic Room,2002,202791,6.23,2.109,96397334,2016-08-02,director,1,1,1,1,40,40,0,all male,2508,0258000,2002,Panic Room,3
564236,Panic Room,2002,202791,6.23,2.109,96397334,2016-08-02,writer,1,1,1,1,39,39,0,all male,2508,0258000,2002,Panic Room,3
